mode,total_stepcount,number_closed_box,total_time,average_steptime,score,goal_dist,crowdedness,branch_complex,map_complex
1,79,5,0.04711171392154023,0.0006039963323274389,1,2,3,1,4
1,80,5,0.04796671875905867,0.0006071736551779578,1,1,5,1,4
1,81,5,0.048293167974494455,0.0006036645996811806,1,1,6,1,4
1,82,5,0.04853909041853166,0.0005992480298584156,1,1,7,1,4
1,83,4,0.0488698817637947,0.0005959741678511548,3,1,5,1,4
1,84,4,0.049149357029238505,0.0005921609280631145,3,4,5,1,4
1,85,4,0.049446200814019736,0.0005886452477859493,3,4,6,1,4
1,86,4,0.04973278138283144,0.0005850915456803699,3,4,5,1,4
1,87,4,0.05008567811633435,0.0005823916060038878,3,4,4,1,4
1,88,4,0.050455153891010074,0.0005799442975978169,3,3,5,1,4
1,89,4,0.050706602682100144,0.0005762113941147743,3,3,5,1,4
1,90,4,0.052660955844887614,0.0005916961330886248,3,3,6,1,4
1,91,4,0.05422056993217206,0.000602450777024134,3,3,7,1,4
1,92,4,0.055694920379155466,0.0006120320920786315,3,3,7,1,4
1,93,4,0.05666795220025955,0.0006159560021767342,3,3,6,1,4
1,94,4,0.05838861983034116,0.0006278346218316253,3,3,5,1,4
1,95,4,0.059784022462226805,0.0006360002389598597,3,3,3,1,4
1,96,4,0.06014520871630902,0.0006331074601716738,3,3,5,1,4
1,97,4,0.06044481567461668,0.0006296334966105904,3,3,5,1,4
1,98,4,0.06275838139611034,0.0006469936226403128,3,2,3,1,4
1,99,4,0.06313890986489179,0.0006442745904580795,3,1,3,1,4
1,100,4,0.0645149702820782,0.0006516663664856384,3,1,4,1,4
1,101,4,0.0647036555601681,0.000647036555601681,3,1,6,1,4
1,102,4,0.0650151046907319,0.0006437139078290288,3,1,7,1,4
1,103,4,0.06533642229817582,0.0006405531597860375,3,1,7,1,4
1,104,4,0.06568142425016044,0.000637683730584082,3,1,6,1,4
1,105,4,0.06596405742822009,0.0006342697829636548,3,1,5,1,4
1,106,4,0.0662514274751822,0.0006309659759541162,3,1,3,1,4
1,107,3,0.06653642908769308,0.0006277021612046517,5,1,4,1,4
1,108,3,0.06675195662292532,0.0006238500618964984,5,11,4,1,4
1,109,3,0.0669959053715723,0.0006203324571441879,5,10,3,1,4
1,110,3,0.06726038055215833,0.000617067711487691,5,9,5,1,4
1,111,3,0.06750511877895571,0.0006136828979905064,5,9,5,1,4
1,112,3,0.06904775908599214,0.0006220518836575869,5,9,6,1,4
1,113,3,0.07081855857866737,0.0006323085587381015,5,9,7,1,4
1,114,3,0.07218119786729682,0.0006387716625424497,5,18,7,1,4
1,115,3,0.07377989112306915,0.0006471920273953435,5,27,6,1,4
1,116,3,0.07529450495575185,0.00065473482570219,5,36,4,1,4
1,117,3,0.07896557835788309,0.0006807377444645094,5,45,3,1,4
1,118,3,0.08252888799239821,0.0007053751110461386,5,48,2,1,4
1,119,3,0.08274441552761624,0.0007012238604035275,5,40,3,1,4
1,120,3,0.08298125897290953,0.0006973215039740297,5,35,3,1,4
1,121,3,0.0846071892248852,0.0007050599102073767,5,28,5,1,4
1,122,3,0.08495811226299788,0.0007021331591983295,5,21,6,1,4
1,123,3,0.08516100814779515,0.0006980410503917635,5,14,7,1,4
1,124,3,0.08534574603513301,0.0006938678539441708,5,7,7,1,4
1,125,3,0.08566311625183909,0.0006908315826761217,5,7,6,1,4
1,126,3,0.08617272439831192,0.0006893817951864953,5,7,5,1,4
1,127,3,0.08651970004568676,0.0006866642860768791,5,6,4,1,4
1,128,3,0.08673325388552877,0.0006829390069726675,5,5,3,1,4
1,129,3,0.08693457081403944,0.0006791763344846831,5,4,0,1,4
1,130,3,0.08713154561272285,0.0006754383380831229,5,3,0,1,4
1,131,3,0.08728667806940615,0.0006714359851492781,5,2,0,1,4
1,132,3,0.08751365303780512,0.0006680431529603444,5,1,0,1,4
1,133,3,0.08772839109488695,0.0006646090234461132,5,1,0,1,4
1,134,2,0.08817957785820107,0.0006630043447985043,4,1,0,1,4
1,135,2,0.08843694773543342,0.0006599772219062196,4,8,0,1,4
1,136,2,0.08871208087106419,0.0006571265249708458,4,7,0,1,4
1,137,2,0.08918813619613042,0.0006557951190891943,4,6,4,1,4
1,138,2,0.08941866381622043,0.0006526909767607331,4,5,3,1,4
1,139,2,0.08972695503416839,0.0006501953263345536,4,4,3,1,4
1,140,2,0.08997327221729501,0.0006472897281819785,4,4,4,1,4
1,141,2,0.09098775164130979,0.0006499125117236413,4,4,3,1,4
1,142,2,0.09190394103552757,0.0006518010002519686,4,4,3,1,4
1,143,2,0.09365658253074338,0.0006595533981038266,4,6,8,1,4
1,144,2,0.09384724150422352,0.0006562744161134512,4,4,9,1,4
1,145,2,0.09404658473735816,0.0006531012828983206,4,2,9,1,4
1,146,2,0.09419105923896831,0.0006495935119928849,4,2,9,1,4
1,147,2,0.09434619169565162,0.00064620679243597,4,2,7,1,4
1,148,2,0.09455500866659117,0.0006432313514734093,4,1,0,1,4
1,149,2,0.09474290446653066,0.000640154759908991,4,1,0,1,4
1,150,1,0.09503343242610862,0.0006378082713161653,6,1,0,1,4
1,151,1,0.0953180392995443,0.0006354535953302953,6,1,0,1,4
1,152,1,0.0955801460456791,0.000632981099640259,6,1,0,1,4
1,153,1,0.09581185788298052,0.0006303411702827666,6,1,0,1,4
1,154,0,0.0961201491009569,0.0006282362686337052,8,1,0,1,4
